k	Fonction	Dist	tpsExe	Trajet	Iter
0.5	f1	1421.686874981409	0.1240699999999606	[7 4 6 5 1 2 3 0 9 8]	104
0.5	f3	1504.928677774034	0.11198800000011033	[5 1 2 3 9 8 0 7 4 6]	498
0.5	f2	1421.6868749814091	0.10917699999993147	[3 0 9 8 7 4 6 5 1 2]	70
0.5	f1	1421.6868749814091	0.10857100000009723	[9 8 7 4 6 5 1 2 3 0]	192
0.5	f3	1989.3969045282333	0.11381399999993391	[5 1 4 6 7 2 3 9 8 0]	499
0.5	f2	1708.0788963491611	0.10895300000004227	[2 3 6 4 7 8 9 0 5 1]	93
0.5	f1	1421.6868749814091	0.10962900000004083	[2 1 5 6 4 7 8 9 0 3]	310
0.5	f3	2042.0822413572525	0.11243899999999485	[0 3 9 8 7 6 1 5 4 2]	498
0.5	f2	1421.686874981409	0.10994100000004892	[9 0 3 2 1 5 6 4 7 8]	98
0.5	f1	1421.6868749814091	0.10891400000002704	[1 2 3 0 9 8 7 4 6 5]	327
0.5	f3	1752.7363987571346	0.12422099999992042	[3 2 1 5 9 8 7 4 6 0]	486
0.5	f2	1421.6868749814091	0.12274000000002161	[3 2 1 5 6 4 7 8 9 0]	293
0.5	f1	1421.6868749814091	0.11825499999997646	[8 7 4 6 5 1 2 3 0 9]	206
0.5	f3	1929.533702830869	0.11451399999998557	[6 4 7 9 3 8 2 0 5 1]	497
0.5	f2	1708.0788963491611	0.11269399999991947	[6 4 7 8 9 0 5 1 2 3]	37
0.5	f1	1421.6868749814091	0.11553300000002764	[7 8 9 0 3 2 1 5 6 4]	195
0.5	f3	1993.0145832630587	0.11798699999997098	[7 8 9 0 4 6 2 3 5 1]	499
0	f2	1421.6868749814091	0.11307399999998324	[3 2 1 5 6 4 7 8 9 0]	175
0	f1	1421.6868749814091	0.11305499999991753	[9 8 7 4 6 5 1 2 3 0]	97
0	f3	1421.6868749814091	0.10970199999997021	[1 2 3 0 9 8 7 4 6 5]	158
0	f2	1421.6868749814091	0.10901100000000952	[2 1 5 6 4 7 8 9 0 3]	65
0	f1	1421.6868749814091	0.11144899999999325	[2 1 5 6 4 7 8 9 0 3]	73
0	f3	1421.6868749814091	0.10984800000005635	[3 0 9 8 7 4 6 5 1 2]	99
0	f2	1421.6868749814091	0.10928499999999985	[9 8 7 4 6 5 1 2 3 0]	299
0	f1	1421.6868749814093	0.11085000000002765	[4 7 8 9 0 3 2 1 5 6]	109
0	f3	1421.6868749814091	0.11015399999996589	[7 8 9 0 3 2 1 5 6 4]	59
0	f2	1421.686874981409	0.10947399999997742	[8 9 0 3 2 1 5 6 4 7]	195
0	f1	1421.6868749814091	0.10999600000002374	[3 2 1 5 6 4 7 8 9 0]	233
0	f3	1421.6868749814093	0.11024299999996856	[5 1 2 3 0 9 8 7 4 6]	138
0	f2	1421.6868749814091	0.11018799999999374	[1 5 6 4 7 8 9 0 3 2]	290
0	f1	1421.6868749814091	0.11607900000001337	[0 3 2 1 5 6 4 7 8 9]	263
0	f3	1421.6868749814091	0.1130519999999251	[3 2 1 5 6 4 7 8 9 0]	274
0	f2	1421.6868749814091	0.11202800000000934	[6 4 7 8 9 0 3 2 1 5]	93
0	f1	1421.686874981409	0.11094700000001012	[8 9 0 3 2 1 5 6 4 7]	72
0	f3	1421.6868749814091	0.11095400000010613	[8 7 4 6 5 1 2 3 0 9]	169
0	f2	1708.0788963491611	0.10978099999999813	[1 5 0 9 8 7 4 6 3 2]	71
0	f1	1421.6868749814091	0.11023900000009235	[7 8 9 0 3 2 1 5 6 4]	123
0	f3	1708.0788963491614	0.11162000000001626	[7 8 9 0 5 1 2 3 6 4]	103
0	f2	1421.6868749814091	0.11132199999997283	[0 3 2 1 5 6 4 7 8 9]	83
0	f1	1421.6868749814091	0.11223099999995156	[2 3 0 9 8 7 4 6 5 1]	376
0	f3	1421.6868749814091	0.11336500000004435	[6 5 1 2 3 0 9 8 7 4]	63
0	f2	1421.6868749814091	0.11220400000001973	[6 5 1 2 3 0 9 8 7 4]	369
0	f1	1421.6868749814091	0.11260200000003806	[3 0 9 8 7 4 6 5 1 2]	162
0	f3	1421.6868749814091	0.11231699999996181	[1 2 3 0 9 8 7 4 6 5]	85
0	f2	1421.6868749814091	0.11067099999991115	[3 2 1 5 6 4 7 8 9 0]	223
0	f1	1421.6868749814091	0.11051000000009026	[7 8 9 0 3 2 1 5 6 4]	72
0	f3	1421.6868749814091	0.11150399999996807	[8 7 4 6 5 1 2 3 0 9]	215
0	f2	1421.6868749814091	0.11052200000005996	[0 9 8 7 4 6 5 1 2 3]	326
0	f1	1421.6868749814091	0.11061600000005001	[5 6 4 7 8 9 0 3 2 1]	282
0	f3	1421.6868749814091	0.11281399999995756	[7 8 9 0 3 2 1 5 6 4]	79
0	f2	1421.6868749814091	0.11027100000001155	[0 3 2 1 5 6 4 7 8 9]	173
0	f1	1421.6868749814091	0.11137199999996028	[7 8 9 0 3 2 1 5 6 4]	244
0	f3	1708.0788963491611	0.11180099999990034	[9 8 7 4 6 3 2 1 5 0]	25
0	f2	1421.6868749814091	0.11066300000004503	[6 5 1 2 3 0 9 8 7 4]	69
0	f1	1421.6868749814093	0.11208099999998922	[5 1 2 3 0 9 8 7 4 6]	122
0	f3	1421.6868749814091	0.11088099999994938	[2 1 5 6 4 7 8 9 0 3]	176
0	f2	1421.6868749814093	0.1100579999999809	[4 7 8 9 0 3 2 1 5 6]	126
0	f1	1421.6868749814093	0.11441600000000562	[4 7 8 9 0 3 2 1 5 6]	44
0	f3	1421.6868749814091	0.12110499999994317	[1 5 6 4 7 8 9 0 3 2]	186
0	f2	1708.0788963491614	0.12106500000004417	[5 1 2 3 6 4 7 8 9 0]	85
0	f1	1421.6868749814091	0.11477000000002135	[3 0 9 8 7 4 6 5 1 2]	234
0	f3	1421.6868749814091	0.11090599999999995	[4 6 5 1 2 3 0 9 8 7]	198
0	f2	1421.6868749814091	0.11044999999990068	[1 5 6 4 7 8 9 0 3 2]	239
0	f1	1421.686874981409	0.1118139999999812	[8 9 0 3 2 1 5 6 4 7]	224
0	f3	1421.6868749814091	0.11001999999996315	[0 9 8 7 4 6 5 1 2 3]	39
0	f2	1421.686874981409	0.1109159999999747	[7 4 6 5 1 2 3 0 9 8]	150
0	f1	1421.6868749814091	0.1101179999999431	[6 4 7 8 9 0 3 2 1 5]	24
0	f3	1421.6868749814091	0.11300900000003367	[2 3 0 9 8 7 4 6 5 1]	114
0	f2	1421.6868749814091	0.11064899999996669	[0 3 2 1 5 6 4 7 8 9]	61
0	f1	1632.9153184670415	0.11864600000001246	[6 4 7 3 2 9 8 0 1 5]	90
0	f3	1421.6868749814091	0.11232200000006287	[1 5 6 4 7 8 9 0 3 2]	215
0	f2	1421.6868749814091	0.11009100000001126	[2 3 0 9 8 7 4 6 5 1]	92
0	f1	1421.6868749814091	0.11158100000000104	[9 8 7 4 6 5 1 2 3 0]	235
0	f3	1436.8404634656006	0.11110500000006596	[1 0 3 2 9 8 7 4 6 5]	445
0	f2	1421.6868749814091	0.11130099999991216	[3 2 1 5 6 4 7 8 9 0]	138
0	f1	1421.6868749814091	0.11212299999999686	[1 5 6 4 7 8 9 0 3 2]	474
0	f3	1421.6868749814091	0.111266999999998	[0 3 2 1 5 6 4 7 8 9]	97
0	f2	1421.6868749814091	0.11283000000003085	[6 5 1 2 3 0 9 8 7 4]	99
0	f1	1421.6868749814091	0.11305300000003626	[3 2 1 5 6 4 7 8 9 0]	145
0	f3	1421.6868749814091	0.12177700000006553	[6 4 7 8 9 0 3 2 1 5]	67
0	f2	1421.6868749814091	0.12270499999999629	[6 4 7 8 9 0 3 2 1 5]	88
0	f1	1421.686874981409	0.11593499999992218	[7 4 6 5 1 2 3 0 9 8]	302
0	f3	1421.6868749814091	0.11154099999998834	[8 7 4 6 5 1 2 3 0 9]	59
0	f2	1421.6868749814091	0.10941000000002532	[2 1 5 6 4 7 8 9 0 3]	162
0	f1	1421.6868749814091	0.11322800000004918	[1 5 6 4 7 8 9 0 3 2]	150
0	f3	1421.686874981409	0.11192999999991571	[7 4 6 5 1 2 3 0 9 8]	141
0	f2	1421.6868749814091	0.11080800000002	[3 0 9 8 7 4 6 5 1 2]	110
0	f1	1421.6868749814091	0.10994200000004639	[5 6 4 7 8 9 0 3 2 1]	72
0	f3	1421.6868749814091	0.10980599999993501	[0 3 2 1 5 6 4 7 8 9]	82
0	f2	1421.6868749814091	0.11222599999996419	[3 0 9 8 7 4 6 5 1 2]	92
0	f1	1421.6868749814091	0.11888899999996738	[2 3 0 9 8 7 4 6 5 1]	235
0	f3	1421.6868749814091	0.11149999999997817	[5 6 4 7 8 9 0 3 2 1]	65
0	f2	1421.6868749814091	0.11444400000004862	[4 6 5 1 2 3 0 9 8 7]	341
0	f1	1632.9153184670415	0.11242499999991651	[5 1 0 8 9 2 3 7 4 6]	30
0	f3	1421.686874981409	0.11502099999995608	[7 4 6 5 1 2 3 0 9 8]	117
0	f2	1421.6868749814091	0.11034599999993588	[0 9 8 7 4 6 5 1 2 3]	124
0	f1	1421.6868749814091	0.11080900000001748	[5 6 4 7 8 9 0 3 2 1]	164
0	f3	1632.9153184670413	0.11303900000007161	[3 2 9 8 0 1 5 6 4 7]	128
0	f2	1421.686874981409	0.11297500000000582	[7 4 6 5 1 2 3 0 9 8]	113
0	f1	1421.686874981409	0.11370799999997416	[7 4 6 5 1 2 3 0 9 8]	105
0	f3	1421.6868749814093	0.11502899999993588	[5 1 2 3 0 9 8 7 4 6]	66
0	f2	1421.6868749814091	0.11025400000005448	[9 8 7 4 6 5 1 2 3 0]	72
0	f1	1708.0788963491614	0.11031000000002678	[8 7 4 6 3 2 1 5 0 9]	42
0	f3	1421.686874981409	0.1109159999999747	[9 0 3 2 1 5 6 4 7 8]	215
0	f2	1421.6868749814091	0.1107200000000148	[5 6 4 7 8 9 0 3 2 1]	78
0	f1	1421.686874981409	0.11143600000002607	[7 4 6 5 1 2 3 0 9 8]	128
0	f3	1421.6868749814091	0.11026800000001913	[3 0 9 8 7 4 6 5 1 2]	29
0	f2	1421.6868749814091	0.11204900000007001	[1 5 6 4 7 8 9 0 3 2]	83
0	f1	1421.6868749814091	0.11186299999997118	[7 8 9 0 3 2 1 5 6 4]	173
0	f3	1708.0788963491614	0.11197300000003452	[0 5 1 2 3 6 4 7 8 9]	91
0	f2	1421.686874981409	0.11058400000001711	[8 9 0 3 2 1 5 6 4 7]	135
0	f1	1421.6868749814091	0.11235499999997955	[9 8 7 4 6 5 1 2 3 0]	115
0	f3	1421.6868749814091	0.10965999999996257	[2 3 0 9 8 7 4 6 5 1]	78
0	f2	1421.686874981409	0.11040300000001935	[7 4 6 5 1 2 3 0 9 8]	81
0	f1	1421.6868749814091	0.11222699999996166	[2 3 0 9 8 7 4 6 5 1]	97
0	f3	1421.6868749814091	0.11152300000003379	[5 6 4 7 8 9 0 3 2 1]	48
0	f2	1632.9153184670415	0.11141300000008414	[5 1 0 8 9 2 3 7 4 6]	134
0	f1	1421.6868749814091	0.11169099999995069	[1 5 6 4 7 8 9 0 3 2]	176
0	f3	1421.6868749814091	0.11565500000006068	[0 9 8 7 4 6 5 1 2 3]	457
0	f2	1421.6868749814091	0.11914799999999559	[0 3 2 1 5 6 4 7 8 9]	128
0	f1	1421.6868749814091	0.11110900000005586	[6 5 1 2 3 0 9 8 7 4]	130
0	f3	1421.686874981409	0.11296199999992496	[7 4 6 5 1 2 3 0 9 8]	63
0	f2	1421.686874981409	0.1117619999999988	[8 9 0 3 2 1 5 6 4 7]	130
0	f1	1421.6868749814091	0.11257399999999507	[3 0 9 8 7 4 6 5 1 2]	102
0	f3	1421.686874981409	0.11138000000005377	[7 4 6 5 1 2 3 0 9 8]	388
0	f2	1421.6868749814091	0.11107099999992442	[3 2 1 5 6 4 7 8 9 0]	153
0	f1	1421.6868749814091	0.10983900000007907	[9 8 7 4 6 5 1 2 3 0]	171
0	f3	1421.686874981409	0.11153699999999844	[9 0 3 2 1 5 6 4 7 8]	156
0	f2	1632.9153184670415	0.11475099999995564	[5 1 0 8 9 2 3 7 4 6]	91
0	f1	1421.6868749814093	0.12263700000005429	[4 7 8 9 0 3 2 1 5 6]	128
0	f3	1421.6868749814093	0.11506299999996372	[4 7 8 9 0 3 2 1 5 6]	150
0	f2	1421.6868749814091	0.1112550000000283	[3 0 9 8 7 4 6 5 1 2]	86
0	f1	1421.6868749814091	0.11004400000001624	[0 3 2 1 5 6 4 7 8 9]	19
0	f3	1421.6868749814093	0.11057999999991353	[5 1 2 3 0 9 8 7 4 6]	134
0	f2	1421.6868749814091	0.11123999999995249	[9 8 7 4 6 5 1 2 3 0]	115
0	f1	1421.6868749814091	0.11008299999991777	[4 6 5 1 2 3 0 9 8 7]	198
0	f3	1421.6868749814091	0.10994800000003124	[6 5 1 2 3 0 9 8 7 4]	67
0	f2	1421.686874981409	0.11095399999999245	[8 9 0 3 2 1 5 6 4 7]	205
0	f1	1421.6868749814091	0.11220400000001973	[5 6 4 7 8 9 0 3 2 1]	115
0	f3	1421.6868749814091	0.11846200000002227	[6 4 7 8 9 0 3 2 1 5]	79
0	f2	1421.6868749814091	0.1144570000000158	[5 6 4 7 8 9 0 3 2 1]	72
0	f1	1421.6868749814091	0.11039999999991323	[0 9 8 7 4 6 5 1 2 3]	144
0	f3	1421.6868749814091	0.11035999999990054	[6 5 1 2 3 0 9 8 7 4]	77
0	f2	1421.6868749814091	0.11027899999999136	[2 1 5 6 4 7 8 9 0 3]	142
0	f1	1421.6868749814091	0.11101099999996222	[4 6 5 1 2 3 0 9 8 7]	81
0	f3	1421.6868749814091	0.11110099999996237	[6 4 7 8 9 0 3 2 1 5]	98
0	f2	1421.6868749814091	0.11230000000000473	[5 6 4 7 8 9 0 3 2 1]	163
0	f1	1421.6868749814091	0.11228200000005018	[3 0 9 8 7 4 6 5 1 2]	69
0	f3	1421.6868749814091	0.1115069999999605	[3 2 1 5 6 4 7 8 9 0]	199
0	f2	1632.9153184670415	0.11652300000002924	[7 3 2 9 8 0 1 5 6 4]	176
0	f1	1421.6868749814091	0.11062900000001719	[3 0 9 8 7 4 6 5 1 2]	15
0	f3	1421.686874981409	0.11123599999996259	[9 0 3 2 1 5 6 4 7 8]	192
0	f2	1421.6868749814091	0.11132699999996021	[6 4 7 8 9 0 3 2 1 5]	43
0	f1	1421.6868749814091	0.11198299999989558	[1 2 3 0 9 8 7 4 6 5]	202
0	f3	1421.6868749814091	0.11071899999990364	[0 3 2 1 5 6 4 7 8 9]	187
0	f2	1421.686874981409	0.11327499999993051	[8 9 0 3 2 1 5 6 4 7]	48
0	f1	1421.686874981409	0.11356100000000424	[8 9 0 3 2 1 5 6 4 7]	197
0	f3	1421.6868749814091	0.11331700000005185	[1 2 3 0 9 8 7 4 6 5]	84
0	f2	1421.6868749814091	0.1165369999999939	[2 3 0 9 8 7 4 6 5 1]	241
0	f1	1421.6868749814091	0.1224409999999807	[2 1 5 6 4 7 8 9 0 3]	115
0	f3	1421.686874981409	0.1193510000000515	[8 9 0 3 2 1 5 6 4 7]	128
0	f2	1421.6868749814091	0.11210000000005493	[5 6 4 7 8 9 0 3 2 1]	265
0	f1	1421.686874981409	0.11234200000001238	[9 0 3 2 1 5 6 4 7 8]	103
0	f3	1421.6868749814091	0.11166300000002138	[0 9 8 7 4 6 5 1 2 3]	335
0	f2	1421.6868749814091	0.11302299999999832	[3 0 9 8 7 4 6 5 1 2]	162
0	f1	1421.6868749814091	0.11498899999992318	[8 7 4 6 5 1 2 3 0 9]	63
0	f3	1632.9153184670413	0.11678399999993871	[3 2 9 8 0 1 5 6 4 7]	157
0	f2	1421.6868749814091	0.11051800000007006	[6 4 7 8 9 0 3 2 1 5]	85
0	f1	1421.6868749814091	0.11026700000002165	[5 6 4 7 8 9 0 3 2 1]	108
0	f3	1421.6868749814091	0.11489199999994071	[6 4 7 8 9 0 3 2 1 5]	150
0	f2	1632.9153184670415	0.1233630000000403	[1 0 8 9 2 3 7 4 6 5]	53
0	f1	1421.686874981409	0.12137299999994866	[7 4 6 5 1 2 3 0 9 8]	214
0	f3	1421.6868749814091	0.12157700000000204	[6 5 1 2 3 0 9 8 7 4]	87
0	f2	1421.6868749814091	0.11715500000002521	[9 8 7 4 6 5 1 2 3 0]	50
0	f1	1421.6868749814091	0.10969499999998789	[2 3 0 9 8 7 4 6 5 1]	165
0	f3	1421.6868749814091	0.11121000000002823	[0 9 8 7 4 6 5 1 2 3]	429
0	f2	1421.6868749814093	0.10956099999998514	[4 7 8 9 0 3 2 1 5 6]	134
0	f1	1421.6868749814091	0.11028600000008737	[1 5 6 4 7 8 9 0 3 2]	70
0	f3	1421.6868749814091	0.10984499999995023	[6 4 7 8 9 0 3 2 1 5]	26
0	f2	1421.6868749814091	0.11106199999994715	[0 9 8 7 4 6 5 1 2 3]	120
0	f1	1421.6868749814091	0.11005599999998594	[0 3 2 1 5 6 4 7 8 9]	368
0	f3	1421.6868749814091	0.11023099999999886	[3 2 1 5 6 4 7 8 9 0]	238
0	f2	1421.6868749814091	0.11661399999991318	[8 7 4 6 5 1 2 3 0 9]	124
0	f1	1421.6868749814091	0.12217499999997017	[1 5 6 4 7 8 9 0 3 2]	309
0	f3	1421.6868749814091	0.11911299999997027	[2 1 5 6 4 7 8 9 0 3]	252
0	f2	1708.0788963491614	0.11170800000002146	[7 8 9 0 5 1 2 3 6 4]	35
0	f1	1421.6868749814091	0.11162699999999859	[1 2 3 0 9 8 7 4 6 5]	47
0	f3	1421.6868749814091	0.11233500000003005	[7 8 9 0 3 2 1 5 6 4]	192
0	f2	1421.6868749814091	0.11146400000006906	[3 0 9 8 7 4 6 5 1 2]	124
0	f1	1421.6868749814091	0.11091299999998228	[2 3 0 9 8 7 4 6 5 1]	68
0	f3	1421.6868749814093	0.10951999999997497	[5 1 2 3 0 9 8 7 4 6]	131
0	f2	1421.6868749814091	0.10962300000005598	[0 9 8 7 4 6 5 1 2 3]	55
0	f1	1421.6868749814093	0.11109099999998762	[5 1 2 3 0 9 8 7 4 6]	147
0	f3	1421.6868749814091	0.11591499999997268	[9 8 7 4 6 5 1 2 3 0]	99
0	f2	1421.6868749814091	0.12248199999999088	[4 6 5 1 2 3 0 9 8 7]	101
0	f1	1421.6868749814093	0.1233789999999999	[4 7 8 9 0 3 2 1 5 6]	196
0	f3	1421.686874981409	0.12006400000007034	[8 9 0 3 2 1 5 6 4 7]	234
0	f2	1421.6868749814091	0.11428300000000036	[9 8 7 4 6 5 1 2 3 0]	207
0	f1	1421.6868749814091	0.10984800000005635	[8 7 4 6 5 1 2 3 0 9]	26
0	f3	1421.6868749814093	0.11069099999997434	[4 7 8 9 0 3 2 1 5 6]	89
0	f2	1708.0788963491614	0.11234799999999723	[8 7 4 6 3 2 1 5 0 9]	41
0	f1	1708.0788963491611	0.1115069999999605	[6 4 7 8 9 0 5 1 2 3]	168
0	f3	1632.9153184670415	0.11202100000002702	[5 6 4 7 3 2 9 8 0 1]	306
0	f2	1421.6868749814091	0.11078900000006797	[6 4 7 8 9 0 3 2 1 5]	197
0	f1	1421.6868749814091	0.11278499999991709	[6 5 1 2 3 0 9 8 7 4]	289
0	f3	1421.686874981409	0.11005800000009458	[8 9 0 3 2 1 5 6 4 7]	61
0	f2	1421.686874981409	0.11729600000001028	[7 4 6 5 1 2 3 0 9 8]	171
0	f1	1421.6868749814091	0.12100199999997585	[6 4 7 8 9 0 3 2 1 5]	135
0	f3	1421.6868749814091	0.12121999999999389	[2 3 0 9 8 7 4 6 5 1]	160
0	f2	1421.686874981409	0.11794099999997343	[8 9 0 3 2 1 5 6 4 7]	193
0	f1	1421.686874981409	0.1140619999999899	[7 4 6 5 1 2 3 0 9 8]	200
0	f3	1421.6868749814093	0.1131839999999329	[4 7 8 9 0 3 2 1 5 6]	222
0	f2	1421.6868749814091	0.11494500000003427	[8 7 4 6 5 1 2 3 0 9]	242
0	f1	1421.6868749814091	0.1164689999999382	[2 3 0 9 8 7 4 6 5 1]	200
0	f3	1421.6868749814091	0.11061500000005253	[6 4 7 8 9 0 3 2 1 5]	127
0	f2	1421.6868749814091	0.11206400000003214	[7 8 9 0 3 2 1 5 6 4]	261
0	f1	1421.6868749814091	0.1099859999999353	[6 4 7 8 9 0 3 2 1 5]	259
0	f3	1421.6868749814091	0.11169700000004923	[2 1 5 6 4 7 8 9 0 3]	258
0	f2	1421.6868749814091	0.11825800000008257	[4 6 5 1 2 3 0 9 8 7]	111
0	f1	1421.686874981409	0.12425999999993564	[9 0 3 2 1 5 6 4 7 8]	55
0	f3	1421.6868749814091	0.11626799999999093	[6 4 7 8 9 0 3 2 1 5]	105
0	f2	1421.6868749814093	0.11000400000000354	[4 7 8 9 0 3 2 1 5 6]	97
0	f1	1421.6868749814093	0.1113589999999931	[5 1 2 3 0 9 8 7 4 6]	258
0	f3	1421.6868749814091	0.11113599999998769	[1 5 6 4 7 8 9 0 3 2]	68
0	f2	1632.9153184670415	0.11389700000006542	[4 6 5 1 0 8 9 2 3 7]	125
0	f1	1421.6868749814091	0.11071800000001986	[7 8 9 0 3 2 1 5 6 4]	83
0	f3	1421.686874981409	0.11297899999999572	[8 9 0 3 2 1 5 6 4 7]	81
0	f2	1421.6868749814091	0.11129600000003848	[0 9 8 7 4 6 5 1 2 3]	138
0	f1	1421.6868749814091	0.11066599999992377	[4 6 5 1 2 3 0 9 8 7]	91
0	f3	1421.6868749814091	0.11295999999993	[8 7 4 6 5 1 2 3 0 9]	115
0	f2	1421.6868749814091	0.11252600000000257	[3 0 9 8 7 4 6 5 1 2]	97
0	f1	1632.9153184670415	0.11136099999998805	[1 5 6 4 7 3 2 9 8 0]	156
0	f3	1421.6868749814091	0.11052299999994375	[3 0 9 8 7 4 6 5 1 2]	156
0	f2	1421.6868749814091	0.11208199999998669	[3 2 1 5 6 4 7 8 9 0]	55
0	f1	1421.6868749814091	0.11053600000002461	[8 7 4 6 5 1 2 3 0 9]	35
0	f3	1421.6868749814091	0.11252200000001267	[3 0 9 8 7 4 6 5 1 2]	35
0	f2	1421.6868749814091	0.1113550000000032	[1 5 6 4 7 8 9 0 3 2]	235
0	f1	1708.0788963491614	0.11051900000006754	[5 1 2 3 6 4 7 8 9 0]	71
0	f3	1421.6868749814091	0.11623899999995047	[7 8 9 0 3 2 1 5 6 4]	64
0	f2	1708.0788963491614	0.1113149999999905	[2 1 5 0 9 8 7 4 6 3]	18
0	f1	1421.6868749814091	0.11382700000001478	[3 0 9 8 7 4 6 5 1 2]	64
0	f3	1421.6868749814091	0.11456199999997807	[1 2 3 0 9 8 7 4 6 5]	165
0	f2	1421.6868749814093	0.11565799999993942	[4 7 8 9 0 3 2 1 5 6]	43
0	f1	1421.6868749814091	0.11473000000000866	[8 7 4 6 5 1 2 3 0 9]	122
0	f3	1421.6868749814091	0.11542200000008052	[8 7 4 6 5 1 2 3 0 9]	180
0	f2	1421.6868749814091	0.11530800000002728	[0 3 2 1 5 6 4 7 8 9]	98
0	f1	1421.6868749814091	0.11490500000002157	[2 1 5 6 4 7 8 9 0 3]	177
0	f3	1421.6868749814091	0.11722499999996217	[5 6 4 7 8 9 0 3 2 1]	190
0	f2	1421.686874981409	0.12291699999991579	[8 9 0 3 2 1 5 6 4 7]	154
0	f1	1421.6868749814091	0.1235949999999093	[3 2 1 5 6 4 7 8 9 0]	101
0	f3	1421.6868749814091	0.12451000000010026	[5 6 4 7 8 9 0 3 2 1]	105
0	f2	1421.6868749814091	0.11214300000006006	[1 5 6 4 7 8 9 0 3 2]	140
0	f1	1421.6868749814091	0.11411899999995967	[0 9 8 7 4 6 5 1 2 3]	270
0	f3	1421.6868749814091	0.11444400000004862	[5 6 4 7 8 9 0 3 2 1]	195
0	f2	1632.9153184670413	0.10954499999991185	[7 4 6 5 1 0 8 9 2 3]	44
0	f1	1421.6868749814091	0.11025800000004438	[0 9 8 7 4 6 5 1 2 3]	41
0	f3	1421.6868749814093	0.10924199999999473	[4 7 8 9 0 3 2 1 5 6]	270
0	f2	1421.6868749814091	0.11102999999991425	[3 0 9 8 7 4 6 5 1 2]	34
0	f1	1708.0788963491611	0.11176000000000386	[6 4 7 8 9 0 5 1 2 3]	85
0	f3	1421.6868749814091	0.11315500000000611	[0 3 2 1 5 6 4 7 8 9]	172
0	f2	1421.6868749814091	0.12175700000000234	[6 5 1 2 3 0 9 8 7 4]	163
0	f1	1421.6868749814091	0.12121500000000651	[5 6 4 7 8 9 0 3 2 1]	239
0	f3	1421.6868749814091	0.1223969999999781	[6 5 1 2 3 0 9 8 7 4]	325
0	f2	1421.686874981409	0.11437000000000808	[9 0 3 2 1 5 6 4 7 8]	87
0	f1	1421.6868749814091	0.11409900000001016	[8 7 4 6 5 1 2 3 0 9]	99
0	f3	1421.6868749814091	0.11167899999998099	[5 6 4 7 8 9 0 3 2 1]	205
0	f2	1421.6868749814091	0.11197199999992336	[3 0 9 8 7 4 6 5 1 2]	146
0	f1	1421.6868749814091	0.11087200000008579	[3 2 1 5 6 4 7 8 9 0]	225
0	f3	1421.6868749814091	0.11116599999991195	[1 2 3 0 9 8 7 4 6 5]	190
0	f2	1421.6868749814091	0.11242399999991903	[6 4 7 8 9 0 3 2 1 5]	78
0	f1	1421.6868749814091	0.1132750000000442	[0 9 8 7 4 6 5 1 2 3]	149
0	f3	1421.6868749814091	0.11292200000002595	[6 5 1 2 3 0 9 8 7 4]	87
0	f2	1632.9153184670413	0.12414499999999862	[2 9 8 0 1 5 6 4 7 3]	30
0	f1	1421.6868749814091	0.12362200000006851	[4 6 5 1 2 3 0 9 8 7]	69
0	f3	1421.686874981409	0.12284799999997631	[7 4 6 5 1 2 3 0 9 8]	213
0	f2	1421.6868749814091	0.12276499999995849	[6 5 1 2 3 0 9 8 7 4]	292
0	f1	1632.9153184670415	0.12233200000002853	[0 1 5 6 4 7 3 2 9 8]	54
0	f3	1708.0788963491614	0.12192400000003545	[9 0 5 1 2 3 6 4 7 8]	104
0	f2	1421.6868749814091	0.12043199999993703	[3 0 9 8 7 4 6 5 1 2]	169
0	f1	1421.6868749814091	0.11445000000003347	[1 5 6 4 7 8 9 0 3 2]	47
0	f3	1421.6868749814091	0.10979699999995773	[9 8 7 4 6 5 1 2 3 0]	76
0	f2	1421.686874981409	0.11065799999994397	[8 9 0 3 2 1 5 6 4 7]	206
0	f1	1421.6868749814091	0.11040600000001177	[0 9 8 7 4 6 5 1 2 3]	125
0	f3	1421.6868749814091	0.11000799999999344	[3 2 1 5 6 4 7 8 9 0]	146
0	f2	1421.6868749814091	0.11150999999995292	[2 1 5 6 4 7 8 9 0 3]	108
0	f1	1591.2317764162485	0.11103800000000774	[0 4 6 5 1 2 3 9 8 7]	347
0	f3	1421.6868749814091	0.11057800000003226	[7 8 9 0 3 2 1 5 6 4]	156
0	f2	1421.6868749814091	0.111945999999989	[2 3 0 9 8 7 4 6 5 1]	171
0	f1	1421.6868749814091	0.11517600000001949	[1 2 3 0 9 8 7 4 6 5]	91
0	f3	1421.6868749814091	0.12077999999996791	[3 0 9 8 7 4 6 5 1 2]	128
0	f2	1421.6868749814091	0.12014700000008816	[0 9 8 7 4 6 5 1 2 3]	181
0	f1	1421.686874981409	0.10999499999991258	[8 9 0 3 2 1 5 6 4 7]	230
0	f3	1421.6868749814091	0.11062699999990855	[4 6 5 1 2 3 0 9 8 7]	217
0	f2	1708.0788963491611	0.10993999999993775	[5 0 9 8 7 4 6 3 2 1]	149
0	f1	1421.6868749814091	0.10977600000001075	[4 6 5 1 2 3 0 9 8 7]	280
0	f3	1421.6868749814091	0.10977300000001833	[1 2 3 0 9 8 7 4 6 5]	384
0	f2	1708.0788963491611	0.11124100000006365	[1 5 0 9 8 7 4 6 3 2]	88
